,File Input,Label,Predictions,ProbPosNormal,ProbNegNormal,PredictionsStopRemoved
71,point during brian de palmas crime epic scarface radiant michelle pfeiffer turns ranting al pacino pops question audience no doubt been wanting ask themselves cant stop saying fuck time fucking good question may honour instills filmmakers pride far can tell oliver stones script contains said times than any other cinema history yet would shame if bad language de palmas scarface remembered because damn fine flick overall structure similar howard hawks 1932 original time scene switched miami florida our antiheros chosen vice cocaine pacino sporting thick cuban accent gives best performances career golden globe nominated tony montana cuban refugee criminal past flees castro comes america live american dream live does violence abuse murder funny white powder earliest jobs drug runner various tony montana makes clear everyone meets hes man fucked sorry soon hes king cocaine heap hot head increasingly control drug addiction prove undoing never do your own stash warns character early sure night follows day emperor miami eventually falls writer oliver stone director brian de palma make explosive combination here stones script offers solid storytelling fine character development montana fascinating uneducated calculating straight shooter speaks heart ambitious violent man yet conscience man fiercely protective beautiful 20 year old sister wanting sucked into glitzy dangerous world inhabits pacino dynamite taking role brooding energy recent films often degenerated into simple pfeiffer also registers strongly mole no inner life only once does tony express real affection desire children even then sense really wants regular screw beautiful object show off friends shes happy oblige isnt meaty role pfieffer sharon stones casino effective nonetheless she herself well director de palma sets number dramatic scenes typical stylistic brauva escalating tension creates various mob situations drug deal gone wrong assination attempt often thrilling respect every bit equal coppola where differs say coppolas godfather trilogy overall treatment coppola gives crime sagas operatic sweep whereas scarface de palma opts grittier feel perfectly suits material only major botch giorgio mostly crap score right unfortunately compromises impact otherwise good scenes expected scarface very violent times shouldnt watching gangster movies if upsets over two half hours length true epic if youre fan genre youll love f minute,1,1,-4344.944016773773,-4379.793094502611,1
72,any groom verge proposing marriage girlfriend there certain rules needs follow firstly fill life happiness romance during courtship secondly buy beautiful ring brightly eyes find perfect moment location propose finally should probably get parents blessing these four last can nightmare meeting parents rite passage fraught unexpected questions bouts nervousness reality being disliked inability make positive impression if youre lucky things will go smoothly if youre greg focker ben stiller everything will go wrong name how could greg first meets fianc es father jack byrnes grimacing robert deniro greg immediately feels overwhelmed put defensive tells jack hes male nurse dad shoots back many men your profession huh greg definitely good start greg determined win him over desire fuels first takes small steps such agreeing say grace before dinner doesnt matter hes jewish if daddy byrnes asks him say grace then thats hes going gamely do oh god youre such good god moons discomfort trying force simple prayer will make chuckle jack gives him deniro squint familiar unsettling gaze gives deniro aura invincibility pretty hard grin things get progressively worse greg thats too bad because hes genuinely likable guy romantic heart eventually begins try hard starts mess everything committing host gaffes embarrass humiliate other people neverending ordeal missteps miscues mistakes buys champagne bottle leads disastrous circumstances tries find jacks missing cat method solving problem leads only trouble there several other episodes each trumping next outrageousness our wellmeaning beau screwed audience groaned sympathy we liked greg we liked meet parents farcical comedy certainly moments sit back watch greg get into trouble no matter situation whether playing harmless game water sneaking smoke roof house things will horribly go wrong we laugh gregs expense love often makes person do dumb things ben stiller knack playing romantic fool deniro also affable tough outside yet sentimental inside often funny slapstick elaborate there several throwaway gags mostly targeted airline industry make amusing yet smart lampoon future inlaws hell,1,0,-3810.8206204443277,-3807.5233014725377,0
73,movies albert brooks really movies directed written albert brooks lost america defending your life two my favorite comedies humor kind very prevalent movies today inundated we films revel aim toward lowest common denominator will rarely see any slapstick albert brooks while dialog will oppressive independent talk films finding way into theaters situations characters find themselves ones we can often identify even if we cant brooks talent make them comfortable therefore we laugh teenagers jim carrey fans probably wont find albert brooks very funny people look than we could find television probably will put simply brooks comedy intelligent mother albert brooks latest does disappoint brooks plays john henderson middleaged science fiction writer coming off second divorce makes attempt dating fails miserably then dinner brother jeff rob morrow successful sports agent seems live ideal life jeff good job loving family most warm relationship mother beatrice debbie reynolds after dinner john witnesses telephone conversation between jeff beatrice same time amazed sickened how dialog comparison beatrice always hints fault john career every time she talks him john gives right back end conversations where beatrice picked apart johns life she says love john replies know think do thing beatrice overt criticisms instead gives them way tantamount guilt loading kind goes something yes dear think do wonderfully seems though nothing does makes happy theres always big john believes mother somehow connected failed relationships women either because flawed selfesteem caused need validation perhaps because tends unconsciously seek women remind him mother oedipal manner comes conclusion since problems rooted boyhood home should move back mother while see kinds feelings come able sort why life way great experiment calls brooks own brand humor really shines especially interaction john mother theres scene where john arrived mothers house after having driven los angeles having explained mother great experiment beatrice asks now explain me again why dont want stay hotel she still doesnt get absolutely hilarious same scene we get little glances life mother leads she tries feed him food no longer fresh she apparently buys great until iced over john points ice beatrice tells him worry protective youve named ice asks john hes also surprised variety items beatrice keeps refrigerator such block cheese good invention says john supposed used everything thats why smaller than refrigerator something most us find strangely familiar brooks also master employing non example defending your life meryl streeps characters comedy club having discussion theyre finished walk brooks cuts comic stage point delivering punch line moral if fart go outside dont know joke because couldnt hear him during entire scene must laughed next five minutes seemed context brooks uses same trick couple times open close scene dont want give them away suffice say work well past johns purpose staying mother learn we audience learn right along him mother fascinating type begin john spends time we learn things personality lifestyle give depth watching character beatrice unfold every bit enjoyable humor accompanies each step way screen brooks does excellent job playing kind character get feeling often believes only sane person insane world way hes very much catch22 expect something attitude casting debbie reynolds beatrice perfect she assumes part ease even moving speaking little slowly adorable hard get mad character only helps audience share frustration john feels dealing first choice brooks originally wanted lure nancy reagan acting retirement play beatrice former actress first lady could leave husband beginning show symptoms alzheimers disease may well since reynolds lends character enhances immensely rob morrow also does good job playing younger brother always been mothers favorite success job family slowly exposed mamas boy only things hold back being better couple plot holes solid connection really made between johns troubles reasons living mother additionally end results experiment do necessarily jibe stated goals although may been sloppy screenwriting how can mad guy also wrote beatrice must think im kind moron john no think your someone thinks im moron beatrice well takes know,1,1,-8003.682879368037,-8033.648679065434,1
74,note there spoilers regarding films climax election course we see matthew broderick man torn primal state hes been unfaithful wife lied manipulated students same token theyve masculinity selfrespect desperate attempt changing world yet equates cause pain torment tracy flick reese witherspoon no matter how many students come gone disappointed him educator shes real threat give divulge shes won only lone vote brodericks turns defeat sees tracys euphoric celebration outside corridor says no fact simultaneously lusts after further illustrates freudian foundation men no matter how obscure relationships traditional expectation success surpass women proverbial industry she cant go higher than him wont allow whats amazing election every word criticism drawn rather opaque metaphor early we learn tracy romantically then sexually involved now departed teacher payne taylor coscreenwriter taken tracy girl desperate friendship loyalty almost perversely drawn mythological pattern kids were utterly rejected peers found sitting teachers lunch table fitting unlikely extreme protagonist amazing compassion we seems real us merely because happened before splashed over front pages because around nice persona these people we easily dismiss truly wayward deeds characters mandy if youll teacher playing over closing credits payne skewers detractors most final injection bittersweet irony sexuality though only basis paynes satire success also makes telling point politics friendship class boundaries satire required ought anyway take itself seriously act while audience does fine line films ignore altogether drop dead gorgeous leaps mind payne taylor hit right chord characters real people neither perfect rather both leads flawed misguided individuals retain somewhat noble intentions heart we sympathize them still satire idiosyncratic behavior wrongdoing taken extreme audience knowingly chuckle also reflect meditate minus half point though payne admitting having seen ferris buellers day off whatever,1,1,-3477.8669220401534,-3508.208499915107,1
75,martin scorseses films used intimidate me because reputation felt obligated appreciate them deep art rather than great flicks much enjoyed them usually felt missed something learned scorseses casino whatever techniques uses merely there enhance story no mystical interpretation required appreciate movies example casino uses subtitles robert deniro joe pesci using code words each other there no meaning exotic than subtitles were most succinct way him tell audience really going toward end uses three quick dissolves scene car backing away building again simple mundane explanation helped pacing dont mean say techniques creative goodlooking simply uses best tool job shouldnt surprised me then kundun mystical religion actually turned quite straightforward follows life 14th dalai lama spiritual political leader tibet movies title another name dalai lama means ocean wisdom story told strict chronological order there only few cinematic visions embellish literal story makes interesting statement pay attention films opening shot watch where repeated we first glimpse dalai lama two years old curiosity selfassuredness capture attention monk wandering search new lama test arranged see if boy really reincarnation 13 dalai lamas gone before several items belonging previous dalai lama laid before boy alongside other items child asked if recognizes any items own boy picks correctly proving new old dalai lama scorsese longtime editor thelma were kind enough allow possibility child taking cues monk before selecting item would look monk perhaps sort confirmation sometimes picked right first time sometimes made second choice either way whether through reincarnation quick human perception tibetans were assured choosing boy could wise perceptive leader point boy raised reincarnation lamas spirit future leader nation great weight put mind child u s might grounds call social services young lama accepts destiny without any apparent emotional damage neither great power nor awesome responsibility keeps him becoming genuinely likeable wellrounded person certain patterns take shape over years example dalai lama fascinated technology clocks telescopes favorite toys old enough accept leadership makes plans modernize isolated tibet also soft spot creatures suffering pain including herd animals nearly running gag will buy sheep keep them being slaughter most ominous constant throughout life presence threat gigantic neighbor china tibet leaders prove correct fearing china first propaganda then political pressure finally armies come across common border chinese invasion successful lamas life danger if stays ends after much agonizing dalai lama leaves tibet india story doesnt lead cinematic climax strongly most feature films do doesnt fit mold if were forced into such shape would been completely different perhaps seven years tibet good own right pacing kundun calm level than structure made fit characters events viceversa perhaps because pace slower we time notice beautiful art architecture tibet tibetan sand painting beautiful vibrant colors shown throughout robes hats state bright red gold bricks rich reddish brown unlike skin tone tibetans even touchstone pictures logo before usually light blue red gold tibet philip glass composed music kundun perfect choice those dont know glass music tibetan building blocks lots small notes tiny grains music first then repeated patterns these patterns create interesting textures themselves part larger composition people wont flocking kundun great ending talking outstanding plot does lot offer interesting lifetime exotic sights rich cinematography innovative music gives interesting insight into tibetan buddhism takes warm look dalai lama person top cinematic mastery martin scorsese gives strong beautiful consistent look,1,1,-6794.75135859143,-6898.662633899043,1
76,robert redfords river runs through watch often masterpiece better films recent years until 1994 my second favorite time acting direction topnotch never sappy always touching friend mine once reported avoided because afraid would really politically correct tick me off could do tell him go unbiased enjoy few movies completely reduced me tears certain memories should often rereleased last few shots cry upon my first viewing left flawless very good cant help effected opening dangerously sentimental watching these shots people been dead long gives feeling perspective history observation will find very few other films martin scorsese once described movies dream state taking dope immersing yourself alternative world river runs through does exploits unique power cinema help forget your real self both times ive seen been hard again quote scorsese waking dream lovely,1,1,-1612.8773380427683,-1633.0215916473658,1
77,richard gere my favorite actors however courtroom dramas looked good enough take chance wasnt disappointed wasnt great interesting took several unexpected turns thing whats title only extremely forgettable doesnt really much do far could determine long run will probably hurt people wont able think remember martin vail richard gere grandiose defense attorney loves money fame go along defending successfully rich scum such mafia men once sees accused killer prominent chicago alter boy wants case presumably press hell get we soon find prosecutor assigned former lover janet laura linney vail himself former prosecutor quit because tensions between himself district attorney played very well john mahoney frasiers father tv series there underlying theme dichotomy people public faces private faces we see murdered accused most strongly defense attorney martin vail richard gere does fairly good job first appears money lawyer no consideration truth we see another side becomes seeker justice comes believe client alfre woodard judge capable though somewhat wasted standard role laura linney also does work nothing spectacular acceptable relationship vail believable verbal fencing adds actor playes investigator unfortunately dont remember name quite good female assistant she looked very familiar cant remember where ive seen also capable unspectacular best performance edward norton excellent timid turned alleged butcher boy st mikes impressed depth plot there lesser would lead predictable ending liked plot twists took most supporting characters thus give primal fear respectable b rating,1,1,-2826.9254394912473,-2848.8360692910587,1
78,get jail can kill him starring ashley judd tommy lee jones bruce greenwood rated r double jeopardy lurid thriller thats also years most enjoyable brutal cheerfully anarchic hyperactive actioner mission never diverts there moment here events screen dont direct bearing plot once gets going never stops been branded female version fugitive thats probably correct assessment plot itself little common 1993 andrew ford collaboration besides presence star tommy lee jones even bothering character introduction director bruce beresford floors gas getgo never finds we meet rather hastily libby nick parsons ashley judd bruce greenwood respectively seemingly happy married couple son matty age 4 go sailboat night after period rockin sex go sleep libby hears strange noise wakes discovers she covered blood she follows red trail upper deck where she finds knife astonishment picks convenient moment coast guard shows libby arrested lawyer friend puts defense court though we know she innocent evidence against too compelling friend adopts son she goes prison once prison she makes phone call friend friend gives son phone nick walks room little matty screams daddy phone goes dead libby realizes man she imprisoned killing isnt even dead she gets advice lawyer tells since state already convicted killing husband cant convict same crime again meaning she gets paroled she can kill him cant touch after weirdly short amount time she gets parole she sent live house other recent under command parole officer travis lehman tommy lee jones she sets mission find husband get son back turns much difficult than anticipated she winds tracking him way new orleans where she finds long killed girlfriend sons double jeopardy based assumption legally false law stating nobody can convicted twice same crime assumes same crime same time same place same circumstances matters rollickingly good thriller intense exciting fast furious silly alright kind dont question films plausibility everything double jeopardy however concerned making sense sole purpose entertain does judd helps tremendously difficult role breakout boxoffice performance she terrific she brings emotion could been onedimensional role giving little soul go along effective chase scenes action set pieces tommy lee jones basically reprises role won oscar fugitive makes good use stonefaced wit thankfully too double jeopardy developing romance between libby travis subplot doubtlessly would films story those movies where cops bad guys took sort sick pleasure sheer anarchy proceedings nothing short wonderful ashley judd kicks crap every authority figure book after idealistic hollywood features featuring hero cops deft fbi agents virtues american legal system great see doesnt much demonstrate fallacy delights failure double jeopardy really good isnt kind good remembered recognized awards those movies better viewed brain turned off otherwise your brain will busy ruining your experience thriller isnt concerned being smart plausible instead diverts attention action year second none,1,0,-5544.801886328386,-5529.831509572187,0
79,lets say live end airport runway large continuously pass over your house rattling your windows allowing few moments peace lets say ground beneath your feet also contaminated toxic substances high power lines run across steel towers only yards your home now lets say airport wants buy your property order lengthen runway offers than worth wouldnt jump air your bags packed before landed course would if bit land your idea paradise house your castle thats darryl michael caton although hes happy multinational corporation would buy home sorry sale unfortunately corporation wields quite bit influence over australian government serves darryl family amounts eviction notice take lying down darryl enlists help inept attorney friend dennis makes determined albeit pathetic attempt fight back castle australian comedy rob perhaps simplest movies ive seen recent memory yet also funniest fact films reliance simplicity makes successful good guys bad guys clear humor straightforward storyline uncomplicated gets perfect setup relaxing hilarious good time much hate admit liked fact didnt think much while watching sat back enjoyed myself situation weve seen before regular joe fights back against government big business whatever makes different characters darryl thinks hes got best life world tells family living next power lines constant reminder success mankind asks would ever want go eat fancy restaurant hes got meat loaf feast prepared wife sal anne swells pride son dale stephen curry digs hole yard steve anthony constantly combs buy sell ads looking sticks overhead projectors while wayne jail result dennis incompetent courtroom maneuvers great thing arent stupid get annoying theyre group whose naive nature perfectly harmless even endearing we look upon them little bit pity whole lot affection screenwriters tom jane kennedy pit lovable bunch unlikely crusaders against stoic court system condescending business further polarizing extremes deepening our feelings sympathy situation laughter bring us familys wonderful characterization simple may leaves us degree emotional investment causes us actually care happens them suppose might wonder how deep characterization can go your characters inane trust me works particularly noted writers did use slapstick order get laughs dont get me wrong slapstick executed well can genius too often will resort use shortcut amusing audience always successfully instead jokes castle hinged upon dialog uttered these people no idea totally skewed rest world themselves funny normal people hilarious few problems saw detour taken midway though go vacation spot seemingly no reason other than pack few jokes increase films running time luckily funny little detour while slightly distracting films main drive still quite enjoyable levity abound castle still manages take pretty heavy concept innate right citizen keep property issue been courts across civilized world differing im certain courtroom monologue near end would actually hold real life brings forefront essence australia certainly sounds impressive any rate matter than would expected light hearted,1,1,-5779.0368412320295,-5791.92297670152,1
80,good natured easy going comedy bill murray ghostbusters 1984 plays grumpy weatherman phil every year sent p report groundhog day groundhog day ceremony involves groundhog being lifted box if dosent see shadow will early spring phil really hates ceremony even producer rita macdowell can change mind however fate cruel trick phil starts reliving groundhog day over over over until gradually likes rita falls love him groundhog day well written funny comedy screenwriters director ramis danny rubin written funny warm never overly comedy although idea day repeating over over may sound tedious there enough good jokes hold audiences attention throughout whole direction also helps although dosent try any flash director tricks directed well enough jokes set well editing also good especially shows part day over over again such phil tries perfect night rita performances also excellent bill murray great fun transistion cynical happy smooth delivers lines usual style andie macdowell good rita although sometimes she little bit too sweet parts there chemistry between two leads thankfully otherwise whole would probably fall part chris elliot cameraman larry also funny although goofy style otherwise really going hate him throughout will lower your enjoyment overall supporting cast arent bad either stephen tobolowsky hillarous old school mate ned even director ramis popping fact there dud performance even groundhog gets funny scene involving car chase overall there really nothing wrong groundhog day almost seems perfect however can get bit soppy sometimes people may get irritated day repeating over over over over also theres much music score music there pretty bad these criticisms hardly affect audiences enjoyment overall then groundhog day funny smart also room there heart excellent comedy overall rating,1,1,-3124.8682897724293,-3149.135235933957,1
81,no man island character quotes john apt pupil effectively summarizing movies themes while hardly great singers ambitious adaptation kings short story challenging nonetheless perhaps most shocking aspect psychological thriller major studio got behind apt pupil bleak picture destined misunderstood masses 1984 high school honours student todd bowden renfro conducts own extracurricular investigation kurt nazi war criminal fled berlin 1960s never heard again bowden suspects arthur mckellan lonely german senior citizen lives nearby actually research dusting fingerprints proves young todds theory bowden strikes deal exchange revealing identity must satisfy intense curiosity recounting atrocities holocaust nazi point view stories hears keep todd night haunt daydreams bystander traffic accident todds desire gory details overrides repulsion bowden revives feelings dormant since end wwii marching mock uniform around kitchen wholly cathartic leads torture cat torment student among other things bowden taken very hateful qualities kills birds notebook engages veteran endless game oneupmanship stands lose freedom bowden effect school future winds down fairly unpredictable unsettling conclusion requires leaps faith audience yet satisfying than source materials excessive climax singer yet get keyser s ze system usual suspects apt pupil both evil masquerading innocence tics todds reputation plausible showcase morally bankrupt antiheroes whom telling truth option if achieve goals apt pupil richer than usual suspects famous popular partly because plot machinations were germane no way could see ending coming anyway thankfully singer gotten most usual suspects geek theatrics system scenes apt pupil feel overdirected andor obvious dream sequences were extraneous majority singers handling violent scenes boldly restrained murderer performances contribute enormously overall success while most people will focus british stage vet finelytuned realization id single daring work isnt afraid play someone largely unappealing coldhearted strips character vanity something many peers wouldnt do can picture kieran culkin jonathan same role renfro recently charged possession hope doesnt continue down path because big future good movies waiting him guidance counsellor edward french friend schwimmer also deserves mention wants parent todd todds own welltodo folks todd most modern mom dad wrapped around pinky finger sincerity makes apt pupils even apparent films ultimate questions we born evil do we learn evil might answered french whose motives slightest bit ambiguous no man island capacity make right wrong choices schwimmer winningly plays trio fascinating characters make unconventional apt pupil october 1998 excellent collection kings stories called different seasons spawned only apt pupil shawshank redemption originally titled rita shawshank redemption stand me originally titled body,1,1,-5007.563585516984,-5065.178974627108,1
82,rented very high hopes got praise best films 1998 unfortunately good hoped still very intriguing thought provoking first casting great tobey maguire reese witherspoon future hollywood play roles parker brother sister perfectly plot unbelievable need chemistry honest acting your cast tobey reese bud mary sue parker play roles perfectly display characters honesty believability william h macy actor grown love over past year turns another great performance tv dad torn over wife colored person friends ones also displays believability must display certain lack chemistry wife does perfectly yet again shows why should top actors hollywood joan allen equally great betty parker ideal tv mom character most ambitious she very na ve must display well make character believable she does lack chemistry macy role calls developed chemistry jeff daniels terrific if daniels would been stellar rest cast then would even been even better said before jeff daniels gives bad performance character displays change going throughout town yet does display enough conviction character very confusing very believable could been elevated whole new level had daniels been able give better performance very provocative challenges issues racism existed past still exist today really expecting elements brought pulled them off such flair mind blowing demonstrate racism issue without hitch do slow pace only major flaw besides performance daniels length films meant long pleasantville those films could been much better had moved slowly first amazed color then want then do want then war ensues between colored strung over two hours way too long movies need lot time saving private ryan little bit under three hours long thought could used time only two hours long seems much longer length everything films if can nail down perfect timing pace can win half battle pleasantville can move good pace times consistent enough overall pleasantville very pleasant provocative departure predictability most films these days went expecting lighthearted change left learning important lesson racism way things change luckily pleasantville teaches lesson such way make appeal audiences only if could done shorter amount time,1,1,-4057.064999234436,-4093.12125303094,1
83,few films 1999 divided critical consensus sharply alan parkers adaptation frank ashes many dismissed humorless uninteresting version hugely popular novel others hailed heartfelt sincere portrait human spirit im somewhere between leaning strongly towards latter certainly wellmade never becomes tedious literary adaptations tendency feeling parker filled shots rain falling streets ireland can twoandahalf hour running time screams im important book same name him family moving us ireland early 1900s time most people were desperately trying get into us comments we were only say goodbye statue liberty ireland frank played joe small child 3 brothers mother angela emily watson father robert carlyle get financial help mother stereotypically strict catholic chides daughter marrying northern irishman she helps them get apartment goes looking job positions scarce does finally find unable hold because fondness drinking meanwhile frank goes uptight catholic school where instructors beat students blunt wooden objects often heart desires two franks brothers soon die crippled dreadful living conditions if poverty suffering werent intense enough stood angela another baby situation further imagine doesnt sound much plot thats probably because isnt these people story director alan parker commitments knows how tell good story ashes despite relentlessly literary tone remains interesting though occasionally indulges too much picturesque irish setting avoids looking glorified travelogue parkers able direction engaging often poignant performances leads them seasoned thespians others relative beginners carlyle charismatic british actor shown astonishing range hopping lead rowdy slapstick comedy villain james bond now sentimental melodrama perfectly portrays rather pathetic character we empathize guy we dont admire him emily watson turns heartfelt sincere supporting performance mostly she implants lump our throats also worthy mention little joe whose face graces films superb poster first feature hes extraordinary young frank unlike sudden oscar darling haley joel osment sixth sense can peer into characters soul through sad eyes flip side thing could vastly improved ashes decisive editor while gerry sure makes most scenery parker also leave least half hour unnecessary footage first half especially could been trimmed down bringing reasonable running time doing our favor process things pick halfway point sort dismissing lot criticisms accumulated during opening hour maintain aggressively deliberate pace parker co set first half ludicrously unnecessary spoiler warning skip next paragraph if suspense films final message somewhat conflicted frankie effect leaves family ireland while himself goes back america exactly we supposed make mother doesnt seem mind because she wants best possible future son any mother would still seems him havent read book im sure justifies actions therein therefore im suspicious another thing thats never made clear meaning title im sure also explained if seen onto itself rather than adaptation ashes stands tall despite few minor setbacks captivating story people forced live merciless society where those weaker character shoved bottom financial ladder,1,1,-5411.198028744141,-5449.946448441135,1
84,now boogie nights made disco respectable again well fashionable least we shouldnt surprised see films glorifying dubious era latest art house interpretation whit stillmans last days disco stillman made metropolitan barcelona using same actors uses final hours highlight another benefits typically astute writing director young professional dont call them yuppies men women last days disco frequent prestigious new york city nightclub pulsating rhythms earth wind fire amy grant andrea true connection here talk talk talk such things dating success being liked accepted admired if talk cheap last days disco must surely been extremely inexpensive shoot makes entertaining preppie jet set actually something say say wit perception style including point riotously inventive deconstruction lady tramp na ve alice chlo sevigny sophisticated charlotte kate beckinsale recent college graduates work assistant editors new york publishing house charlotte confident little too outspoken alice shy introverted kindergarten teacher two friends often doll themselves head nameless nightspot looking good looking excitement ms beckinsale sure looks good here meet variety eligible men many whom knew college played stillman favorite christopher clubs managers whose job line sneaking ad agency buddies back reached crisis point life found outlast wednesday hes gay whether true makes convenient excuse dump latest girlfriend jennifer beals small turn charlotte observes cattily only gay thing mouth jimmy mackenzie advertising exec end picture winds heading new job opportunity spain visions barcelona josh matt keeslar assistant district attorney dreams being able say once book clown robert sean leonard plays another alices revolving suitors two amusing exchange true definition virginity any can make robert sean leonard palatable worthy respect my book fact entire ensemble appealing stillman way while eschewing ferocious pairing favored topic conversation protagonists tend slip love lust trouble each other emotional cleverly develops characters through preferred dynamics social group interaction mature than stillmans previous two films last days disco consistently droll stimulating should definitely get down,1,1,-3851.613918646556,-3864.846210630021,1
85,been extraordinary year australian films shine scooped pool australian institute awards picking best best actor best director etc we can add gritty life anguish courage friendship group male prisoners hivpositive section jail love other catastrophes low budget gem straight gay love near university campus cant recall year such rich varied celluloid library unleashed australia shine bookend stand other dead heart opening credits theme division established cast credits clear distinct lines separating first last names bryan brown desert settlement hundreds nearest town there uneasy calm between local handful white settlers live nearby local police officer task white mans justice these people proud 40 000 year heritage behind them naturally includes own system justice key payback eye eye revenge usually extracted through recipients thigh brown officer manages quite well keep balance admits bend rules bit including actively encouraging least brutal payback warned scene near start squeamish local priest white fellas church foot either side line figuratively literally both camps ernie brings great deal understanding role man middle part part politician however tension heat flies dust always there whilst husband local teacher church white lady kate friend tony gone off into hills takes sacred site even today strictly she appears know tony tells special place initiation place then makes love surrounded ancient rock art community finds sacrilegious act payback time fuse lit brittle interracial peace shattered everyone affected fall say give away details finely crafted suffice say rewarding experience bryan brown acting coproducing pivotal character officer real human therefore flawed brown comments expects audiences feel warmth towards man then suddenly feel angry him wasnt long ago visited central australia ayers rock alice springs first time widescreen cinematography shows dead heart australia way captures vicious beauty never deteriorates into moving slide show gorgeous background dominates those pesky actors foreground cultural clash provided thesis many western birdcage least three excellent australian films covered people line between them we invaders chant jimmie last wave year race debate reared australia see such intelligent nonjudgemental dead heart priest best sums asked say if black fella white fella,1,1,-4307.646472342316,-4358.748991043275,1
86,think first thing reviewer should mention wether am fan xfiles first let me assure no prior experience series required fully enjoy producers stupid making fans series profitable reach larger audience therefore quite userfriendly altough nonfans will only fail understand certain emotions behind looks many characters exchange fear duchovny another man later provide than adequate background info going will never feel if walked third act great opera any case answer no am fan xfiles only watch nothing else prefer millennium however since fox network been kind air several key episodes several weeks before movies opening weekend took opportunity test taped these episodes watched them only after seing am glad report learned nothing new everything need know explained viewer duchovny others know am going maybe bit too far make my point everybody should get chance experience warning major spoilers follow please do read fully enjoy must able know coming exactly over hill weird hummm sound been warned xfiles summer should exciting scary great special effects unlike other summer movies effects do take over only there really necessary good performances coming guy thinks david duchovny human equivalent wooden plank start finish does let go compare last summers movies best way describe would take excitement great score faceoff deadly use sound event horizon flick scary b kind way where always know where critter will jump our heroes fact first time critter makes apperance totally blue might well bring ear plugs because thing louuuudd last time monster scared me much first saw aliens six year old kid know affraid put your feet floor because creature might under chair keep trying cover your throat your shirt yeah xfiles scary guess never even see monster your imagination works overtime sure beats having watch flawed computer generated babyzilla looks could walk right through even scarier than your grandma undies type monster do think xfiles monster fact creature there maybe three minutes total no xfiles definately mulder episode series scully side course gillian anderson gets maybe half screen time she couple good scenes duchovny she gets kidnapped during last half hour she does get do much no mulders time spotlight now heard scene where mulder showers independence day if then will spoil lets say due recent events mulder should showering godzilla instead those wondering if mulder discovers truth indeed there cares if did find series would over anyway complaining dialogue interesting director marvelous camera almost always looking over shoulder our heroes we feel if we right there them open door climb hill script spotless every thing happens happens purpose if confused something do worry because will become clear later cannot stress enough pay attention unlike most summer movies dialogue twice important effects miss vital piece information most people talk during movies will go home tell your friends how made no sense also those people need go bathroom during movies dont person watched me had go twice twice she missed important conversation there no time take breather between scenes because again unlike most summer movies godzilla anybody xfiles does need fill scenes between suspense action useless subplots every scene crucial serves purpose needs see blond chiouaoua big emotional scene between godzilla attacks far summer seen only ranks higher my list movies id recommend truman show only wins nose truman show would call summer xfiles do ask summer other than chance excited cool effects got pulse pounding hell yes strangely enough think fans series will hate while nonfans will good time does provide answers shows many questions status quo remains nearly same no mulder scully do get together rating four half five stars best yet summer several jump right your seat thrills many whoah never saw coming moments four holy shit where hell did come heck ending may wonder where lost half star well swore never give full five stars had find something ice truck tracks leaves snow behind him go several miles then stop pretty obvious films makers drove truck several miles give appearance mulder had been driving long time end looks mulder dropped sky started driving,1,0,-8049.49164391804,-8010.383482764034,0
87,trees lounge directoral debut my favorite actors steve buscemi gave memorable soup fargo reservoir dogs now tries hand writing directing acting same flick starts awfully slow tommy buscemi hanging around local bar trees lounge him pestering brother obvious loser says better im loser know am then being loser thinking am well put story starts take off uncle dies tommy having job decides drive ice cream truck well starts pick him finding love interest 17 year old girl named debbie chloe sevigny liked alot even though did reach my expectation after youve seen him fargo reservoir dogs know capable better think brother michael did excellent job debut mr buscemi off good career director,1,1,-1351.1088761564142,-1351.5291436565199,0
